date,match_num,home,away,market,selection,line,model_p,odds,close_odds,hg,ag,played
2026-06-23,47,Panama,Croatia,1X2,away,,0.52757,1.52,1.48,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,home,,0.20873,6.0,6.75,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,draw,,0.2637,4.1,4.5,0.0,1.0,1
2026-06-27,72,Panama,England,1X2,away,,0.72001,1.22,1.15,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,home,,0.08687,9.5,16.0,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,draw,,0.19312,7.5,8.2,0.0,2.0,1
2026-06-27,69,Croatia,Ghana,1X2,home,,0.58462,1.6,1.85,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,away,,0.1545,6.0,5.2,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.26088,3.8,3.1,2.0,1.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.17923,3.65,3.7,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.5534,1.96,1.98,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26738,4.05,4.04,0.0,3.0,1
2026-06-24,53,South Africa,South Korea,1X2,home,,0.16654,5.85,5.7,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,away,,0.55628,1.64,1.69,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.27718,3.95,3.9,1.0,0.0,1
2026-06-24,54,Switzerland,Canada,1X2,away,,0.28721,3.3,3.45,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,home,,0.41593,2.5,2.4,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29685,3.05,3.17,2.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.59989,1.47,1.42,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.16018,7.25,7.55,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.23993,4.75,5.35,3.0,1.0,1
2026-06-24,52,Scotland,Brazil,1X2,away,,0.58154,1.36,1.33,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,home,,0.17586,7.5,9.5,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.2426,5.0,5.6,0.0,3.0,1
2026-06-24,51,Morocco,Haiti,1X2,away,,0.04535,17.0,17.0,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,home,,0.7974,1.16,1.16,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.15725,7.5,7.5,4.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,home,,0.41964,3.25,3.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,away,,0.31328,1.88,1.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,draw,,0.26708,4.1,4.1,3.0,2.0,1
2026-06-25,58,Paraguay,Australia,1X2,away,,0.36583,3.75,4.1,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,home,,0.28469,2.85,2.6,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34948,2.2,2.35,0.0,0.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06183,20.0,16.0,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.76544,1.17,1.2,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.17273,8.0,8.0,0.0,2.0,1
2026-06-25,56,Ecuador,Germany,1X2,home,,0.31579,3.4,4.7,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,away,,0.34438,1.9,1.56,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.33983,3.85,4.8,2.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,home,,0.61615,1.96,2.02,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,away,,0.16519,4.45,4.12,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,draw,,0.21866,3.47,3.5,1.0,1.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.79113,1.14,1.12,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.06035,23.0,29.0,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.14851,9.0,10.5,1.0,3.0,1
2026-06-26,62,Egypt,Iran,1X2,home,,0.31602,2.39,2.39,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,away,,0.34965,3.63,3.82,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,draw,,0.33433,2.88,2.6,1.0,1.0,1
2026-06-26,62,Egypt,Iran,OU,over,1.5,0.57235,1.52,1.62,1.0,1.0,1
2026-06-26,62,Egypt,Iran,OU,under,1.5,0.42765,2.55,2.31,1.0,1.0,1
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.65279,1.23,1.2,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.13336,12.51,16.0,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.21385,6.33,7.9,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,OU,over,2.5,0.53519,1.65,1.65,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,OU,under,2.5,0.46481,2.29,2.29,1.0,5.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.3368,2.3,2.6,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.32392,3.0,2.8,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.33927,3.5,3.2,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,AH,home,-0.5,0.3368,2.25,2.62,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,AH,away,-0.5,0.6632,1.65,1.5,0.0,0.0,1
2026-06-26,66,Uruguay,Spain,1X2,away,,0.57617,1.45,1.67,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,home,,0.15207,7.5,6.2,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.27177,4.3,3.4,0.0,1.0,1
2026-06-22,42,France,Iraq,1X2,home,,0.72822,1.08,1.08,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,away,,0.07793,30.0,30.0,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,draw,,0.19384,14.0,14.0,3.0,0.0,1
2026-06-22,44,Norway,Senegal,1X2,home,,0.5456,2.21,2.24,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,away,,0.20033,3.48,3.45,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,draw,,0.25406,3.62,3.58,3.0,2.0,1
2026-06-26,64,Norway,France,1X2,away,,0.33899,1.78,1.02,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,home,,0.38927,4.39,44.0,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,draw,,0.27173,3.66,17.0,1.0,4.0,1
2026-06-26,65,Senegal,Iraq,1X2,away,,0.15085,12.0,130.0,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,home,,0.57005,1.32,1.02,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,draw,,0.2791,5.25,26.0,5.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,home,,0.61705,1.47,1.47,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,away,,0.1112,8.0,8.0,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,draw,,0.27174,4.4,4.4,2.0,0.0,1
2026-06-22,41,Argentina,Austria,AH,home,-1.5,0.33033,2.4,2.4,2.0,0.0,1
2026-06-22,41,Argentina,Austria,AH,away,-1.5,0.66967,1.59,1.59,2.0,0.0,1
2026-06-22,43,Jordan,Algeria,1X2,away,,0.60369,1.56,1.55,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,home,,0.16501,6.92,7.07,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,draw,,0.2313,4.38,4.38,1.0,2.0,1
2026-06-27,67,Algeria,Austria,1X2,home,,0.34381,2.6,4.0,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,away,,0.34759,2.25,2.95,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,draw,,0.3086,2.8,2.1,3.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,away,,0.84226,1.17,1.13,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,home,,0.03448,14.0,17.0,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12326,7.8,9.0,1.0,3.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.58411,1.17,1.13,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.15589,13.5,17.0,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.26,7.25,9.5,5.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,home,,0.58179,1.51,1.56,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,away,,0.13764,7.5,7.0,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,draw,,0.28058,4.1,4.1,1.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,home,,0.44048,3.65,3.45,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,away,,0.28598,2.08,1.97,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.27354,3.5,3.85,0.0,0.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.33823,2.1,1.65,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.27949,3.6,5.5,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.38228,3.6,4.25,3.0,1.0,1
2026-06-23,46,England,Ghana,1X2,home,,0.77476,1.2,1.18,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,away,,0.05749,11.5,14.5,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,draw,,0.16775,6.75,8.0,0.0,0.0,1
2026-06-23,47,Panama,Croatia,1X2,away,,0.56267,1.52,1.48,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,home,,0.18773,6.0,6.75,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,draw,,0.2496,4.0,4.5,0.0,1.0,1
2026-06-27,72,Panama,England,1X2,away,,0.7459,1.22,1.15,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,home,,0.07635,9.5,16.0,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,draw,,0.17775,7.5,8.2,0.0,2.0,1
2026-06-27,69,Croatia,Ghana,1X2,home,,0.61065,1.6,1.85,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,away,,0.14408,6.0,5.2,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.24527,3.8,3.1,2.0,1.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.17923,3.65,3.7,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.5534,1.96,1.98,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26738,4.05,4.04,0.0,3.0,1
2026-06-24,53,South Africa,South Korea,1X2,home,,0.16654,5.85,5.7,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,away,,0.55628,1.64,1.69,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.27718,3.95,3.9,1.0,0.0,1
2026-06-24,54,Switzerland,Canada,1X2,away,,0.28721,3.3,3.45,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,home,,0.41593,2.5,2.4,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29685,3.05,3.17,2.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.59989,1.45,1.42,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.16018,7.5,7.55,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.23993,4.75,5.35,3.0,1.0,1
2026-06-24,52,Scotland,Brazil,1X2,away,,0.58154,1.36,1.33,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,home,,0.17586,7.5,9.5,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.2426,5.0,5.6,0.0,3.0,1
2026-06-24,51,Morocco,Haiti,1X2,away,,0.04535,17.0,17.0,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,home,,0.7974,1.16,1.16,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.15725,7.5,7.5,4.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,home,,0.41964,3.25,3.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,away,,0.31328,1.88,1.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,draw,,0.26708,4.1,4.1,3.0,2.0,1
2026-06-25,58,Paraguay,Australia,1X2,away,,0.36583,3.75,4.1,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,home,,0.28469,2.85,2.6,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34948,2.2,2.35,0.0,0.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06183,20.0,16.0,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.76544,1.17,1.2,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.17273,8.0,8.0,0.0,2.0,1
2026-06-25,56,Ecuador,Germany,1X2,home,,0.31579,3.4,4.7,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,away,,0.34438,1.9,1.56,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.33983,3.85,4.8,2.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,home,,0.61615,1.96,2.02,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,away,,0.16519,4.45,4.12,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,draw,,0.21866,3.47,3.5,1.0,1.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.79113,1.14,1.12,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.06035,23.0,29.0,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.14851,9.0,10.5,1.0,3.0,1
2026-06-26,62,Egypt,Iran,1X2,home,,0.31602,2.39,2.39,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,away,,0.34965,3.63,3.82,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,draw,,0.33433,2.88,2.6,1.0,1.0,1
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.65279,1.23,1.2,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.13336,12.51,16.0,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.21385,6.65,7.9,1.0,5.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.3368,2.3,2.6,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.32392,3.0,2.8,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.33927,3.5,3.2,0.0,0.0,1
2026-06-26,66,Uruguay,Spain,1X2,away,,0.57617,1.45,1.67,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,home,,0.15207,7.5,6.2,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.27177,4.3,3.4,0.0,1.0,1
2026-06-22,42,France,Iraq,1X2,home,,0.72822,1.08,1.08,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,away,,0.07793,30.0,30.0,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,draw,,0.19384,14.0,14.0,3.0,0.0,1
2026-06-22,44,Norway,Senegal,1X2,home,,0.5456,2.24,2.24,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,away,,0.20033,3.45,3.45,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,draw,,0.25406,3.58,3.58,3.0,2.0,1
2026-06-26,64,Norway,France,1X2,away,,0.33899,1.78,1.02,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,home,,0.38927,4.39,44.0,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,draw,,0.27173,3.66,17.0,1.0,4.0,1
2026-06-26,65,Senegal,Iraq,1X2,away,,0.15085,12.0,130.0,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,home,,0.57005,1.32,1.02,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,draw,,0.2791,5.25,26.0,5.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,home,,0.61705,1.47,1.47,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,away,,0.1112,8.0,8.0,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,draw,,0.27174,4.4,4.4,2.0,0.0,1
2026-06-22,43,Jordan,Algeria,1X2,away,,0.60369,1.55,1.55,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,home,,0.16501,7.07,7.07,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,draw,,0.2313,4.38,4.38,1.0,2.0,1
2026-06-27,67,Algeria,Austria,1X2,home,,0.34381,2.6,4.0,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,away,,0.34759,2.25,2.95,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,draw,,0.3086,2.8,2.1,3.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,away,,0.84226,1.17,1.13,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,home,,0.03448,14.0,17.0,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12326,7.8,9.0,1.0,3.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.58411,1.18,1.13,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.15589,13.5,17.0,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.26,7.5,9.5,5.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,home,,0.58179,1.51,1.56,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,away,,0.13764,7.5,7.0,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,draw,,0.28058,4.1,4.1,1.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,home,,0.44048,3.65,3.45,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,away,,0.28598,2.08,1.97,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.27354,3.5,3.85,0.0,0.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.33823,2.1,1.65,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.27949,3.6,5.5,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.38228,3.6,4.25,3.0,1.0,1
2026-06-23,46,England,Ghana,1X2,home,,0.77476,1.21,1.18,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,away,,0.05749,12.0,14.5,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,draw,,0.16775,7.0,8.0,0.0,0.0,1
2026-06-23,47,Panama,Croatia,1X2,away,,0.56267,1.52,1.48,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,home,,0.18773,6.25,6.75,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,draw,,0.2496,4.2,4.5,0.0,1.0,1
2026-06-23,47,Panama,Croatia,AH,away,1.5,0.31873,2.49,2.41,0.0,1.0,1
2026-06-23,47,Panama,Croatia,AH,home,1.5,0.68127,1.54,1.59,0.0,1.0,1
2026-06-27,72,Panama,England,1X2,away,,0.7459,1.22,1.15,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,home,,0.07635,9.5,16.0,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,draw,,0.17775,7.5,8.2,0.0,2.0,1
2026-06-27,69,Croatia,Ghana,1X2,home,,0.61065,1.6,1.85,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,away,,0.14408,6.0,5.2,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.24527,3.8,3.1,2.0,1.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.17923,3.75,3.7,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.5534,1.94,1.98,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26738,4.05,4.04,0.0,3.0,1
2026-06-24,53,South Africa,South Korea,1X2,home,,0.16654,5.85,5.7,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,away,,0.55628,1.64,1.69,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.27718,3.95,3.9,1.0,0.0,1
2026-06-24,54,Switzerland,Canada,1X2,away,,0.28721,3.45,3.45,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,home,,0.41593,2.45,2.4,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29685,3.1,3.17,2.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.59989,1.43,1.42,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.16018,7.75,7.55,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.23993,5.1,5.35,3.0,1.0,1
2026-06-24,52,Scotland,Brazil,1X2,away,,0.58154,1.34,1.33,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,home,,0.17586,8.0,9.5,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.2426,5.1,5.6,0.0,3.0,1
2026-06-24,51,Morocco,Haiti,1X2,away,,0.04535,17.0,17.0,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,home,,0.7974,1.16,1.16,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.15725,7.5,7.5,4.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,home,,0.41964,3.25,3.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,away,,0.31328,1.88,1.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,draw,,0.26708,4.1,4.1,3.0,2.0,1
2026-06-25,58,Paraguay,Australia,1X2,away,,0.36583,3.75,4.1,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,home,,0.28469,2.85,2.6,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34948,2.2,2.35,0.0,0.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06183,18.0,16.0,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.76544,1.18,1.2,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.17273,8.0,8.0,0.0,2.0,1
2026-06-25,56,Ecuador,Germany,1X2,home,,0.31579,3.4,4.7,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,away,,0.34438,1.9,1.56,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.33983,3.85,4.8,2.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,home,,0.61615,1.96,2.02,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,away,,0.16519,4.45,4.12,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,draw,,0.21866,3.47,3.5,1.0,1.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.79113,1.14,1.12,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.06035,23.0,29.0,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.14851,9.0,10.5,1.0,3.0,1
2026-06-26,62,Egypt,Iran,1X2,home,,0.31602,2.39,2.39,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,away,,0.34965,3.63,3.82,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,draw,,0.33433,2.74,2.6,1.0,1.0,1
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.65279,1.21,1.2,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.13336,16.0,16.0,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.21385,7.5,7.9,1.0,5.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.3368,2.3,2.6,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.32392,3.0,2.8,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.33927,3.5,3.2,0.0,0.0,1
2026-06-26,66,Uruguay,Spain,1X2,away,,0.57617,1.45,1.67,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,home,,0.15207,7.5,6.2,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.27177,4.3,3.4,0.0,1.0,1
2026-06-26,64,Norway,France,1X2,away,,0.33899,1.69,1.02,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,home,,0.38927,4.67,44.0,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,draw,,0.27173,4.08,17.0,1.0,4.0,1
2026-06-26,65,Senegal,Iraq,1X2,away,,0.15085,14.0,130.0,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,home,,0.57005,1.25,1.02,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,draw,,0.2791,6.55,26.0,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,OU,over,3.0,0.15821,1.94,1.82,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,OU,under,3.0,0.65415,1.93,2.06,5.0,0.0,1
2026-06-27,67,Algeria,Austria,1X2,home,,0.34381,3.2,4.0,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,away,,0.34759,2.4,2.95,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,draw,,0.3086,2.2,2.1,3.0,3.0,1
2026-06-27,67,Algeria,Austria,OU,over,2.0,0.37172,1.89,2.16,3.0,3.0,1
2026-06-27,67,Algeria,Austria,OU,under,2.0,0.35184,1.97,1.75,3.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,away,,0.84226,1.18,1.13,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,home,,0.03448,15.0,17.0,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12326,7.0,9.0,1.0,3.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.58411,1.14,1.13,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.15589,17.0,17.0,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.26,9.5,9.5,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,OU,over,3.5,0.2046,2.27,2.27,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,OU,under,3.5,0.7954,1.68,1.68,5.0,0.0,1
