date,home,away,home_goals,away_goals
2024-05-09,Minnesota Twins,Seattle Mariners,11,1
2024-05-09,Colorado Rockies,San Francisco Giants,9,1
2024-05-09,New York Yankees,Houston Astros,3,4
2024-05-09,Chicago White Sox,Cleveland Guardians,3,2
2024-05-09,Milwaukee Brewers,St. Louis Cardinals,7,1
2024-05-09,Los Angeles Angels,Kansas City Royals,4,10
2024-05-10,Detroit Tigers,Houston Astros,2,5
2024-05-10,Pittsburgh Pirates,Chicago Cubs,2,7
2024-05-10,Tampa Bay Rays,New York Yankees,0,2
2024-05-10,Baltimore Orioles,Arizona Diamondbacks,4,2
2024-05-10,Toronto Blue Jays,Minnesota Twins,2,3
2024-05-10,Boston Red Sox,Washington Nationals,1,5
2024-05-10,New York Mets,Atlanta Braves,2,4
2024-05-10,Miami Marlins,Philadelphia Phillies,2,8
2024-05-10,Chicago White Sox,Cleveland Guardians,6,3
2024-05-10,Milwaukee Brewers,St. Louis Cardinals,11,2
2024-05-10,Colorado Rockies,Texas Rangers,4,2
2024-05-10,Los Angeles Angels,Kansas City Royals,1,2
2024-05-10,San Diego Padres,Los Angeles Dodgers,2,1
2024-05-10,Seattle Mariners,Oakland Athletics,8,1
2024-05-10,San Francisco Giants,Cincinnati Reds,2,4
2024-05-11,Toronto Blue Jays,Minnesota Twins,10,8
2024-05-11,Baltimore Orioles,Arizona Diamondbacks,5,4
2024-05-11,Pittsburgh Pirates,Chicago Cubs,10,9
2024-05-11,Boston Red Sox,Washington Nationals,4,2
2024-05-11,New York Mets,Atlanta Braves,1,4
2024-05-11,Miami Marlins,Philadelphia Phillies,3,8
2024-05-11,Tampa Bay Rays,New York Yankees,7,2
2024-05-11,Detroit Tigers,Houston Astros,8,2
2024-05-11,Chicago White Sox,Cleveland Guardians,3,1
2024-05-11,San Francisco Giants,Cincinnati Reds,5,1
2024-05-11,Milwaukee Brewers,St. Louis Cardinals,5,3
2024-05-11,Colorado Rockies,Texas Rangers,8,3
2024-05-11,San Diego Padres,Los Angeles Dodgers,0,5
2024-05-11,Los Angeles Angels,Kansas City Royals,9,3
2024-05-11,Seattle Mariners,Oakland Athletics,1,8
2024-05-12,Baltimore Orioles,Arizona Diamondbacks,2,9
2024-05-12,Boston Red Sox,Washington Nationals,3,2
2024-05-12,Pittsburgh Pirates,Chicago Cubs,4,5
2024-05-12,Toronto Blue Jays,Minnesota Twins,1,5
2024-05-12,Detroit Tigers,Houston Astros,3,9
2024-05-12,Miami Marlins,Philadelphia Phillies,7,6
2024-05-12,Tampa Bay Rays,New York Yankees,6,10
2024-05-12,Chicago White Sox,Cleveland Guardians,0,7
2024-05-12,Milwaukee Brewers,St. Louis Cardinals,3,4
2024-05-12,Colorado Rockies,Texas Rangers,3,1
2024-05-12,San Francisco Giants,Cincinnati Reds,6,5
2024-05-12,Los Angeles Angels,Kansas City Royals,2,4
2024-05-12,San Diego Padres,Los Angeles Dodgers,4,0
2024-05-12,Seattle Mariners,Oakland Athletics,8,4
2024-05-12,New York Mets,Atlanta Braves,4,3
2024-05-13,Baltimore Orioles,Toronto Blue Jays,2,3
2024-05-13,Detroit Tigers,Miami Marlins,6,5
2024-05-13,Boston Red Sox,Tampa Bay Rays,3,5
2024-05-13,New York Mets,Philadelphia Phillies,4,5
2024-05-13,Atlanta Braves,Chicago Cubs,2,0
2024-05-13,Milwaukee Brewers,Pittsburgh Pirates,6,8
2024-05-13,Texas Rangers,Cleveland Guardians,0,7
2024-05-13,Houston Astros,Oakland Athletics,9,2
2024-05-13,Los Angeles Angels,St. Louis Cardinals,5,10
2024-05-13,Arizona Diamondbacks,Cincinnati Reds,6,5
2024-05-13,San Diego Padres,Colorado Rockies,4,5
2024-05-13,Seattle Mariners,Kansas City Royals,6,2
2024-05-13,San Francisco Giants,Los Angeles Dodgers,4,6
2024-05-14,New York Mets,Philadelphia Phillies,0,4
2024-05-14,Chicago White Sox,Washington Nationals,3,6
2024-05-14,Chicago White Sox,Washington Nationals,4,0
2024-05-14,Detroit Tigers,Miami Marlins,0,1
2024-05-14,Boston Red Sox,Tampa Bay Rays,5,4
2024-05-14,Atlanta Braves,Chicago Cubs,7,0
2024-05-14,Minnesota Twins,New York Yankees,1,5
2024-05-14,Milwaukee Brewers,Pittsburgh Pirates,4,3
2024-05-14,Texas Rangers,Cleveland Guardians,4,7
2024-05-14,Houston Astros,Oakland Athletics,2,1
2024-05-14,Los Angeles Angels,St. Louis Cardinals,6,7
2024-05-14,Arizona Diamondbacks,Cincinnati Reds,2,6
2024-05-14,San Diego Padres,Colorado Rockies,3,6
2024-05-14,Seattle Mariners,Kansas City Royals,2,4
2024-05-14,San Francisco Giants,Los Angeles Dodgers,2,10
2024-05-15,Baltimore Orioles,Toronto Blue Jays,3,2
2024-05-15,Detroit Tigers,Miami Marlins,0,2
2024-05-15,Milwaukee Brewers,Pittsburgh Pirates,10,2
2024-05-15,Chicago White Sox,Washington Nationals,2,0
2024-05-15,Arizona Diamondbacks,Cincinnati Reds,2,1
2024-05-15,San Diego Padres,Colorado Rockies,0,8
2024-05-15,Seattle Mariners,Kansas City Royals,4,2
2024-05-15,Philadelphia Phillies,New York Mets,10,5
2024-05-15,Boston Red Sox,Tampa Bay Rays,3,4
2024-05-15,Atlanta Braves,Chicago Cubs,1,7
2024-05-15,Minnesota Twins,New York Yankees,0,4
2024-05-15,Texas Rangers,Cleveland Guardians,4,0
2024-05-15,Houston Astros,Oakland Athletics,3,0
2024-05-15,Los Angeles Angels,St. Louis Cardinals,7,2
2024-05-15,San Francisco Giants,Los Angeles Dodgers,4,1
2024-05-16,Minnesota Twins,New York Yankees,0,5
2024-05-16,Philadelphia Phillies,New York Mets,5,6
2024-05-16,Boston Red Sox,Tampa Bay Rays,5,7
2024-05-16,Chicago Cubs,Pittsburgh Pirates,4,5
2024-05-16,Houston Astros,Oakland Athletics,8,1
2024-05-16,Los Angeles Dodgers,Cincinnati Reds,2,7
2024-05-17,Chicago Cubs,Pittsburgh Pirates,3,9
2024-05-17,Philadelphia Phillies,Washington Nationals,4,2
2024-05-17,Baltimore Orioles,Seattle Mariners,9,2
2024-05-17,New York Yankees,Chicago White Sox,4,2
2024-05-17,Toronto Blue Jays,Tampa Bay Rays,3,4
2024-05-17,Cleveland Guardians,Minnesota Twins,3,2
2024-05-17,Miami Marlins,New York Mets,8,0
2024-05-17,Atlanta Braves,San Diego Padres,1,3
2024-05-17,Kansas City Royals,Oakland Athletics,6,2
2024-05-17,Texas Rangers,Los Angeles Angels,3,9
2024-05-17,Houston Astros,Milwaukee Brewers,5,4
2024-05-17,St. Louis Cardinals,Boston Red Sox,10,6
2024-05-17,Arizona Diamondbacks,Detroit Tigers,0,13
2024-05-17,Los Angeles Dodgers,Cincinnati Reds,7,3
2024-05-17,San Francisco Giants,Colorado Rockies,10,5
2024-05-18,New York Yankees,Chicago White Sox,6,1
2024-05-18,Chicago Cubs,Pittsburgh Pirates,1,0
2024-05-18,Toronto Blue Jays,Tampa Bay Rays,4,5
2024-05-18,Baltimore Orioles,Seattle Mariners,3,4
2024-05-18,San Francisco Giants,Colorado Rockies,14,4
2024-05-18,Miami Marlins,New York Mets,10,9
2024-05-18,Philadelphia Phillies,Washington Nationals,4,3
2024-05-18,Cleveland Guardians,Minnesota Twins,11,4
2024-05-18,Kansas City Royals,Oakland Athletics,5,3
2024-05-18,Houston Astros,Milwaukee Brewers,2,4
2024-05-18,St. Louis Cardinals,Boston Red Sox,7,2
2024-05-18,Texas Rangers,Los Angeles Angels,3,2
2024-05-18,Arizona Diamondbacks,Detroit Tigers,3,8
2024-05-18,Los Angeles Dodgers,Cincinnati Reds,4,0
2024-05-19,St. Louis Cardinals,Boston Red Sox,3,11
2024-05-19,Baltimore Orioles,Seattle Mariners,6,3
2024-05-19,Philadelphia Phillies,Washington Nationals,11,5
2024-05-19,New York Yankees,Chicago White Sox,7,2
2024-05-19,Toronto Blue Jays,Tampa Bay Rays,5,2
2024-05-19,Cleveland Guardians,Minnesota Twins,5,2
2024-05-19,Miami Marlins,New York Mets,3,7
2024-05-19,Kansas City Royals,Oakland Athletics,8,4
2024-05-19,Houston Astros,Milwaukee Brewers,9,4
2024-05-19,Chicago Cubs,Pittsburgh Pirates,2,3
2024-05-19,Texas Rangers,Los Angeles Angels,1,4
2024-05-19,San Francisco Giants,Colorado Rockies,4,1
2024-05-19,Arizona Diamondbacks,Detroit Tigers,6,4
2024-05-19,Los Angeles Dodgers,Cincinnati Reds,3,2
2024-05-19,Atlanta Braves,San Diego Padres,1,9
2024-05-20,Atlanta Braves,San Diego Padres,5,6
2024-05-20,Atlanta Braves,San Diego Padres,3,0
2024-05-20,Toronto Blue Jays,Chicago White Sox,9,3
2024-05-20,Cleveland Guardians,New York Mets,3,1
2024-05-20,Miami Marlins,Milwaukee Brewers,3,2
2024-05-20,Washington Nationals,Minnesota Twins,12,3
2024-05-20,Tampa Bay Rays,Boston Red Sox,0,5
2024-05-20,New York Yankees,Seattle Mariners,4,5
2024-05-20,Kansas City Royals,Detroit Tigers,8,3
2024-05-20,St. Louis Cardinals,Baltimore Orioles,6,3
2024-05-20,Houston Astros,Los Angeles Angels,7,9
2024-05-20,Los Angeles Dodgers,Arizona Diamondbacks,6,4
2024-05-21,Cleveland Guardians,New York Mets,7,6
2024-05-21,Cincinnati Reds,San Diego Padres,2,0
2024-05-21,Pittsburgh Pirates,San Francisco Giants,7,6
2024-05-21,Philadelphia Phillies,Texas Rangers,5,2
2024-05-21,Miami Marlins,Milwaukee Brewers,5,7
2024-05-21,Washington Nationals,Minnesota Twins,0,10
2024-05-21,Tampa Bay Rays,Boston Red Sox,2,5
2024-05-21,New York Yankees,Seattle Mariners,3,6
2024-05-21,Toronto Blue Jays,Chicago White Sox,0,5
2024-05-21,Kansas City Royals,Detroit Tigers,10,3
2024-05-21,Chicago Cubs,Atlanta Braves,4,3
2024-05-21,St. Louis Cardinals,Baltimore Orioles,3,1
2024-05-21,Houston Astros,Los Angeles Angels,6,5
2024-05-21,Oakland Athletics,Colorado Rockies,5,4
2024-05-21,Los Angeles Dodgers,Arizona Diamondbacks,3,7
2024-05-21,St. Louis Cardinals,Baltimore Orioles,3,1
2024-05-22,Washington Nationals,Minnesota Twins,2,3
2024-05-22,Cleveland Guardians,New York Mets,6,3
2024-05-22,St. Louis Cardinals,Baltimore Orioles,5,4
2024-05-22,Houston Astros,Los Angeles Angels,1,2
2024-05-22,Kansas City Royals,Detroit Tigers,8,3
2024-05-22,Cincinnati Reds,San Diego Padres,3,7
2024-05-22,Pittsburgh Pirates,San Francisco Giants,5,9
2024-05-22,Philadelphia Phillies,Texas Rangers,11,4
2024-05-22,Miami Marlins,Milwaukee Brewers,1,0
2024-05-22,Tampa Bay Rays,Boston Red Sox,5,8
2024-05-22,New York Yankees,Seattle Mariners,7,3
2024-05-22,Toronto Blue Jays,Chicago White Sox,9,2
2024-05-22,Chicago Cubs,Atlanta Braves,2,9
2024-05-22,Oakland Athletics,Colorado Rockies,3,4
2024-05-22,Los Angeles Dodgers,Arizona Diamondbacks,0,6
2024-05-23,Pittsburgh Pirates,San Francisco Giants,6,7
2024-05-23,New York Yankees,Seattle Mariners,5,0
2024-05-23,Philadelphia Phillies,Texas Rangers,5,2
2024-05-23,Cincinnati Reds,San Diego Padres,4,6
2024-05-23,Chicago Cubs,Atlanta Braves,0,3
2024-05-23,Oakland Athletics,Colorado Rockies,10,9
2024-05-23,Detroit Tigers,Toronto Blue Jays,1,9
2024-05-23,Chicago White Sox,Baltimore Orioles,6,8
2024-05-24,Detroit Tigers,Toronto Blue Jays,6,2
2024-05-24,Pittsburgh Pirates,Atlanta Braves,11,5
2024-05-24,Washington Nationals,Seattle Mariners,6,1
2024-05-24,Tampa Bay Rays,Kansas City Royals,1,8
2024-05-24,Cincinnati Reds,Los Angeles Dodgers,9,6
2024-05-24,New York Mets,San Francisco Giants,7,8
2024-05-24,Minnesota Twins,Texas Rangers,3,2
2024-05-24,Boston Red Sox,Milwaukee Brewers,2,7
2024-05-24,Chicago White Sox,Baltimore Orioles,4,6
2024-05-24,Colorado Rockies,Philadelphia Phillies,3,2
2024-05-24,Los Angeles Angels,Cleveland Guardians,4,10
2024-05-24,Oakland Athletics,Houston Astros,3,6
2024-05-24,Arizona Diamondbacks,Miami Marlins,0,3
2024-05-24,San Diego Padres,New York Yankees,0,8
2024-05-25,Detroit Tigers,Toronto Blue Jays,2,1
2024-05-25,New York Mets,San Francisco Giants,2,7
2024-05-25,Minnesota Twins,Texas Rangers,5,3
2024-05-25,Chicago White Sox,Baltimore Orioles,3,5
2024-05-25,Washington Nationals,Seattle Mariners,3,1
2024-05-25,Pittsburgh Pirates,Atlanta Braves,4,1
2024-05-25,Oakland Athletics,Houston Astros,3,1
2024-05-25,Tampa Bay Rays,Kansas City Royals,4,7
2024-05-25,Boston Red Sox,Milwaukee Brewers,3,6
2024-05-25,Cincinnati Reds,Los Angeles Dodgers,3,1
2024-05-25,St. Louis Cardinals,Chicago Cubs,7,6
2024-05-25,Colorado Rockies,Philadelphia Phillies,4,8
2024-05-25,Los Angeles Angels,Cleveland Guardians,3,4
2024-05-25,San Diego Padres,New York Yankees,1,4
2024-05-25,Arizona Diamondbacks,Miami Marlins,3,2
2024-05-26,Detroit Tigers,Toronto Blue Jays,14,11
2024-05-26,Cincinnati Reds,Los Angeles Dodgers,4,1
2024-05-26,Washington Nationals,Seattle Mariners,5,9
2024-05-26,Pittsburgh Pirates,Atlanta Braves,1,8
2024-05-26,Boston Red Sox,Milwaukee Brewers,2,1
2024-05-26,New York Mets,San Francisco Giants,4,3
2024-05-26,Tampa Bay Rays,Kansas City Royals,4,1
2024-05-26,Minnesota Twins,Texas Rangers,2,6
2024-05-26,Chicago White Sox,Baltimore Orioles,1,4
2024-05-26,Colorado Rockies,Philadelphia Phillies,5,2
2024-05-26,Los Angeles Angels,Cleveland Guardians,4,5
2024-05-26,Oakland Athletics,Houston Astros,2,5
2024-05-26,Arizona Diamondbacks,Miami Marlins,1,3
2024-05-26,San Diego Padres,New York Yankees,5,2
2024-05-26,St. Louis Cardinals,Chicago Cubs,4,3
2024-05-27,Baltimore Orioles,Boston Red Sox,11,3
2024-05-27,Minnesota Twins,Kansas City Royals,6,5
2024-05-27,Chicago White Sox,Toronto Blue Jays,1,5
2024-05-27,Colorado Rockies,Cleveland Guardians,8,6
2024-05-27,Cincinnati Reds,St. Louis Cardinals,3,1
2024-05-27,Atlanta Braves,Washington Nationals,4,8
2024-05-27,Milwaukee Brewers,Chicago Cubs,5,1
2024-05-27,San Francisco Giants,Philadelphia Phillies,8,4
2024-05-27,San Diego Padres,Miami Marlins,2,1
2024-05-27,Seattle Mariners,Houston Astros,3,2
2024-05-28,New York Mets,Los Angeles Dodgers,2,5
2024-05-28,New York Mets,Los Angeles Dodgers,0,3
2024-05-28,Baltimore Orioles,Boston Red Sox,3,8
2024-05-28,Cincinnati Reds,St. Louis Cardinals,1,7
2024-05-28,Tampa Bay Rays,Oakland Athletics,0,3
2024-05-28,Atlanta Braves,Washington Nationals,2,0
2024-05-28,Minnesota Twins,Kansas City Royals,4,2
2024-05-28,Chicago White Sox,Toronto Blue Jays,2,7
2024-05-28,Milwaukee Brewers,Chicago Cubs,3,6
2024-05-28,Texas Rangers,Arizona Diamondbacks,4,2
2024-05-28,Colorado Rockies,Cleveland Guardians,7,13
2024-05-28,Los Angeles Angels,New York Yankees,4,3
2024-05-28,Seattle Mariners,Houston Astros,4,2
2024-05-28,San Diego Padres,Miami Marlins,4,0
2024-05-28,San Francisco Giants,Philadelphia Phillies,1,0
2024-05-29,Detroit Tigers,Pittsburgh Pirates,8,0
2024-05-29,Detroit Tigers,Pittsburgh Pirates,2,10
2024-05-29,Cincinnati Reds,St. Louis Cardinals,3,5
2024-05-29,Texas Rangers,Arizona Diamondbacks,6,1
2024-05-29,San Francisco Giants,Philadelphia Phillies,1,6
2024-05-29,New York Mets,Los Angeles Dodgers,3,10
2024-05-29,San Diego Padres,Miami Marlins,1,9
2024-05-29,Baltimore Orioles,Boston Red Sox,6,1
2024-05-29,Tampa Bay Rays,Oakland Athletics,4,3
2024-05-29,Atlanta Braves,Washington Nationals,2,7
2024-05-29,Minnesota Twins,Kansas City Royals,1,6
2024-05-29,Chicago White Sox,Toronto Blue Jays,1,3
2024-05-29,Milwaukee Brewers,Chicago Cubs,10,6
2024-05-29,Colorado Rockies,Cleveland Guardians,7,4
2024-05-29,Los Angeles Angels,New York Yankees,1,2
2024-05-29,Seattle Mariners,Houston Astros,2,1
2024-05-30,Tampa Bay Rays,Oakland Athletics,6,5
2024-05-30,Minnesota Twins,Kansas City Royals,7,6
2024-05-30,Milwaukee Brewers,Chicago Cubs,6,4
2024-05-30,Seattle Mariners,Houston Astros,0,4
2024-05-30,Boston Red Sox,Detroit Tigers,0,5
2024-05-30,New York Mets,Arizona Diamondbacks,3,2
2024-05-30,Atlanta Braves,Washington Nationals,1,3
2024-05-30,Los Angeles Angels,New York Yankees,3,8
2024-05-31,Chicago Cubs,Cincinnati Reds,4,5
2024-05-31,Philadelphia Phillies,St. Louis Cardinals,4,2
2024-05-31,Baltimore Orioles,Tampa Bay Rays,3,1
2024-05-31,Toronto Blue Jays,Pittsburgh Pirates,5,3
2024-05-31,Boston Red Sox,Detroit Tigers,7,3
2024-05-31,Cleveland Guardians,Washington Nationals,7,1
2024-05-31,New York Mets,Arizona Diamondbacks,10,9
2024-05-31,Miami Marlins,Texas Rangers,8,2
2024-05-31,Atlanta Braves,Oakland Athletics,4,2
2024-05-31,Kansas City Royals,San Diego Padres,8,11
2024-05-31,Houston Astros,Minnesota Twins,1,6
2024-05-31,Milwaukee Brewers,Chicago White Sox,12,5
2024-05-31,Los Angeles Dodgers,Colorado Rockies,1,4
2024-05-31,Seattle Mariners,Los Angeles Angels,5,4
2024-05-31,San Francisco Giants,New York Yankees,2,6
2024-06-01,Toronto Blue Jays,Pittsburgh Pirates,1,8
2024-06-01,Baltimore Orioles,Tampa Bay Rays,9,5
2024-06-01,Boston Red Sox,Detroit Tigers,6,3
2024-06-01,Cleveland Guardians,Washington Nationals,3,2
2024-06-01,New York Mets,Arizona Diamondbacks,5,10
2024-06-01,Kansas City Royals,San Diego Padres,3,7
2024-06-01,Houston Astros,Minnesota Twins,5,2
2024-06-01,Atlanta Braves,Oakland Athletics,9,11
2024-06-01,Miami Marlins,Texas Rangers,0,7
2024-06-01,Milwaukee Brewers,Chicago White Sox,4,3
2024-06-01,Chicago Cubs,Cincinnati Reds,7,5
2024-06-01,Seattle Mariners,Los Angeles Angels,9,0
2024-06-01,Philadelphia Phillies,St. Louis Cardinals,6,1
2024-06-01,San Francisco Giants,New York Yankees,3,7
2024-06-01,Los Angeles Dodgers,Colorado Rockies,4,1
2024-06-02,Houston Astros,Minnesota Twins,3,4
2024-06-02,Boston Red Sox,Detroit Tigers,4,8
2024-06-02,Baltimore Orioles,Tampa Bay Rays,3,4
2024-06-02,Atlanta Braves,Oakland Athletics,3,1
2024-06-02,Toronto Blue Jays,Pittsburgh Pirates,5,4
2024-06-02,Cleveland Guardians,Washington Nationals,2,5
2024-06-02,New York Mets,Arizona Diamondbacks,4,5
2024-06-02,Miami Marlins,Texas Rangers,0,6
2024-06-02,Kansas City Royals,San Diego Padres,4,3
2024-06-02,Milwaukee Brewers,Chicago White Sox,6,3
2024-06-02,Chicago Cubs,Cincinnati Reds,2,5
2024-06-02,San Francisco Giants,New York Yankees,5,7
2024-06-02,Los Angeles Dodgers,Colorado Rockies,4,0
2024-06-02,Seattle Mariners,Los Angeles Angels,5,1
2024-06-02,Philadelphia Phillies,St. Louis Cardinals,4,5
2024-06-03,Philadelphia Phillies,Milwaukee Brewers,3,1
2024-06-03,Washington Nationals,New York Mets,7,8
2024-06-03,Toronto Blue Jays,Baltimore Orioles,2,7
2024-06-03,Texas Rangers,Detroit Tigers,1,2
2024-06-03,Houston Astros,St. Louis Cardinals,7,4
2024-06-03,Colorado Rockies,Cincinnati Reds,3,13
2024-06-03,Los Angeles Angels,San Diego Padres,2,1
2024-06-03,Arizona Diamondbacks,San Francisco Giants,4,2
2024-06-04,Cleveland Guardians,Kansas City Royals,8,5
2024-06-04,Pittsburgh Pirates,Los Angeles Dodgers,1,0
2024-06-04,Miami Marlins,Tampa Bay Rays,5,9
2024-06-04,Philadelphia Phillies,Milwaukee Brewers,2,1
2024-06-04,Washington Nationals,New York Mets,3,6
2024-06-04,New York Yankees,Minnesota Twins,5,1
2024-06-04,Toronto Blue Jays,Baltimore Orioles,1,10
2024-06-04,Boston Red Sox,Atlanta Braves,3,8
2024-06-04,Texas Rangers,Detroit Tigers,1,3
2024-06-04,Chicago Cubs,Chicago White Sox,7,6
2024-06-04,Houston Astros,St. Louis Cardinals,8,5
2024-06-04,Colorado Rockies,Cincinnati Reds,1,4
2024-06-04,Los Angeles Angels,San Diego Padres,4,2
2024-06-04,Oakland Athletics,Seattle Mariners,3,4
2024-06-04,Arizona Diamondbacks,San Francisco Giants,8,5
2024-06-05,Boston Red Sox,Atlanta Braves,9,0
2024-06-05,Houston Astros,St. Louis Cardinals,2,4
2024-06-05,Colorado Rockies,Cincinnati Reds,7,12
2024-06-05,Arizona Diamondbacks,San Francisco Giants,3,9
2024-06-05,Washington Nationals,New York Mets,1,9
2024-06-05,Philadelphia Phillies,Milwaukee Brewers,2,0
2024-06-05,Pittsburgh Pirates,Los Angeles Dodgers,10,6
2024-06-05,Miami Marlins,Tampa Bay Rays,3,5
2024-06-05,New York Yankees,Minnesota Twins,9,5
2024-06-05,Toronto Blue Jays,Baltimore Orioles,3,2
2024-06-05,Texas Rangers,Detroit Tigers,9,1
2024-06-05,Chicago Cubs,Chicago White Sox,7,6
2024-06-05,Los Angeles Angels,San Diego Padres,3,2
2024-06-05,Oakland Athletics,Seattle Mariners,2,1
2024-06-06,Toronto Blue Jays,Baltimore Orioles,6,5
2024-06-06,Cleveland Guardians,Kansas City Royals,3,4
2024-06-06,Oakland Athletics,Seattle Mariners,0,3
2024-06-06,Pittsburgh Pirates,Los Angeles Dodgers,7,11
2024-06-06,Washington Nationals,Atlanta Braves,2,5
2024-06-06,New York Yankees,Minnesota Twins,8,5
2024-06-06,Cincinnati Reds,Chicago Cubs,8,4
2024-06-06,St. Louis Cardinals,Colorado Rockies,2,3
2024-06-06,Chicago White Sox,Boston Red Sox,2,14
2024-06-06,San Diego Padres,Arizona Diamondbacks,3,4
2024-06-07,St. Louis Cardinals,Colorado Rockies,8,5
2024-06-07,Pittsburgh Pirates,Minnesota Twins,3,0
2024-06-07,Detroit Tigers,Milwaukee Brewers,0,10
2024-06-07,Washington Nationals,Atlanta Braves,2,1
2024-06-07,Tampa Bay Rays,Baltimore Orioles,3,6
2024-06-07,New York Yankees,Los Angeles Dodgers,1,2
2024-06-07,Cincinnati Reds,Chicago Cubs,3,2
2024-06-07,Miami Marlins,Cleveland Guardians,3,2
2024-06-07,Texas Rangers,San Francisco Giants,2,5
2024-06-07,Kansas City Royals,Seattle Mariners,10,9
2024-06-07,Chicago White Sox,Boston Red Sox,7,2
2024-06-07,Los Angeles Angels,Houston Astros,1,7
2024-06-07,San Diego Padres,Arizona Diamondbacks,10,3
2024-06-07,Oakland Athletics,Toronto Blue Jays,2,1
2024-06-08,New York Mets,Philadelphia Phillies,2,7
2024-06-08,Texas Rangers,San Francisco Giants,1,3
2024-06-08,Pittsburgh Pirates,Minnesota Twins,4,0
2024-06-08,Washington Nationals,Atlanta Braves,7,3
2024-06-08,Oakland Athletics,Toronto Blue Jays,0,7
2024-06-08,Cincinnati Reds,Chicago Cubs,4,3
2024-06-08,Kansas City Royals,Seattle Mariners,8,4
2024-06-08,Tampa Bay Rays,Baltimore Orioles,0,5
2024-06-08,Chicago White Sox,Boston Red Sox,6,1
2024-06-08,Detroit Tigers,Milwaukee Brewers,4,5
2024-06-08,St. Louis Cardinals,Colorado Rockies,5,6
2024-06-08,Miami Marlins,Cleveland Guardians,0,8
2024-06-08,New York Yankees,Los Angeles Dodgers,3,11
2024-06-08,San Diego Padres,Arizona Diamondbacks,13,1
2024-06-08,Los Angeles Angels,Houston Astros,1,6
2024-06-09,Philadelphia Phillies,New York Mets,5,6
2024-06-09,Texas Rangers,San Francisco Giants,7,2
2024-06-09,Pittsburgh Pirates,Minnesota Twins,5,11
2024-06-09,Washington Nationals,Atlanta Braves,8,5
2024-06-09,Cincinnati Reds,Chicago Cubs,2,4
2024-06-09,Tampa Bay Rays,Baltimore Orioles,2,9
