date,home,away,home_goals,away_goals
2026-07-18,Milwaukee Brewers,Miami Marlins,8,6
2026-07-18,Seattle Mariners,San Francisco Giants,4,3
2026-07-18,Athletics,Washington Nationals,15,1
2026-07-18,Los Angeles Angels,Detroit Tigers,0,7
2026-07-19,Toronto Blue Jays,Chicago White Sox,0,3
2026-07-19,New York Yankees,Los Angeles Dodgers,2,8
2026-07-19,New York Yankees,Los Angeles Dodgers,2,1
2026-07-19,Boston Red Sox,Tampa Bay Rays,6,1
2026-07-19,Philadelphia Phillies,New York Mets,1,6
2026-07-19,Atlanta Braves,Texas Rangers,8,5
2026-07-19,Cleveland Guardians,Pittsburgh Pirates,1,7
2026-07-19,Houston Astros,Baltimore Orioles,2,5
2026-07-19,Kansas City Royals,San Diego Padres,2,19
2026-07-19,Milwaukee Brewers,Miami Marlins,3,1
2026-07-19,Chicago Cubs,Minnesota Twins,10,1
2026-07-19,Colorado Rockies,Cincinnati Reds,6,9
2026-07-19,Athletics,Washington Nationals,2,5
2026-07-19,Los Angeles Angels,Detroit Tigers,3,2
2026-07-19,Seattle Mariners,San Francisco Giants,6,3
2026-07-19,Arizona Diamondbacks,St. Louis Cardinals,8,7
2026-07-20,Cleveland Guardians,Minnesota Twins,13,4
2026-07-20,New York Yankees,Pittsburgh Pirates,8,5
2026-07-20,Toronto Blue Jays,Tampa Bay Rays,1,7
2026-07-20,Boston Red Sox,Baltimore Orioles,6,5
2026-07-20,Philadelphia Phillies,Los Angeles Dodgers,10,7
2026-07-20,Atlanta Braves,San Diego Padres,3,2
2026-07-20,Kansas City Royals,San Francisco Giants,4,3
2026-07-20,Milwaukee Brewers,New York Mets,8,3
2026-07-20,Chicago Cubs,Detroit Tigers,6,8
2026-07-20,Texas Rangers,Chicago White Sox,3,10
2026-07-20,Houston Astros,Miami Marlins,8,5
2026-07-20,Colorado Rockies,Washington Nationals,3,7
2026-07-20,Arizona Diamondbacks,Athletics,2,5
2026-07-20,Seattle Mariners,Cincinnati Reds,8,0
2026-07-20,Los Angeles Angels,St. Louis Cardinals,3,2
2026-07-21,Cleveland Guardians,Minnesota Twins,5,2
2026-07-21,Philadelphia Phillies,Los Angeles Dodgers,1,2
2026-07-21,Toronto Blue Jays,Tampa Bay Rays,2,12
2026-07-21,Atlanta Braves,San Diego Padres,3,8
2026-07-21,Kansas City Royals,San Francisco Giants,3,2
2026-07-21,Milwaukee Brewers,New York Mets,0,4
2026-07-21,Chicago Cubs,Detroit Tigers,11,2
2026-07-21,Texas Rangers,Chicago White Sox,10,0
2026-07-21,Houston Astros,Miami Marlins,5,3
2026-07-21,Colorado Rockies,Washington Nationals,8,7
2026-07-21,Los Angeles Angels,St. Louis Cardinals,5,1
2026-07-21,Arizona Diamondbacks,Athletics,6,5
2026-07-21,Seattle Mariners,Cincinnati Reds,2,4
2026-07-22,New York Yankees,Pittsburgh Pirates,3,5
2026-07-22,New York Yankees,Pittsburgh Pirates,2,0
2026-07-22,Boston Red Sox,Baltimore Orioles,6,3
2026-07-22,Boston Red Sox,Baltimore Orioles,1,5
2026-07-22,Kansas City Royals,San Francisco Giants,5,4
2026-07-22,Milwaukee Brewers,New York Mets,4,3
2026-07-22,Colorado Rockies,Washington Nationals,0,8
2026-07-22,Arizona Diamondbacks,Athletics,15,5
2026-07-22,Seattle Mariners,Cincinnati Reds,3,5
2026-07-22,Los Angeles Angels,St. Louis Cardinals,0,1
2026-07-22,Cleveland Guardians,Minnesota Twins,6,10
2026-07-22,Philadelphia Phillies,Los Angeles Dodgers,5,9
2026-07-22,Toronto Blue Jays,Tampa Bay Rays,2,4
2026-07-22,Atlanta Braves,San Diego Padres,7,6
2026-07-22,Texas Rangers,Chicago White Sox,2,4
2026-07-22,Chicago Cubs,Detroit Tigers,1,5
2026-07-22,Houston Astros,Miami Marlins,5,2
2026-07-23,Atlanta Braves,San Diego Padres,6,5
2026-07-23,Cleveland Guardians,Minnesota Twins,1,3
2026-07-23,Toronto Blue Jays,Tampa Bay Rays,3,1
2026-07-23,St. Louis Cardinals,Arizona Diamondbacks,6,10
2026-07-23,Detroit Tigers,Kansas City Royals,4,3
2026-07-24,Milwaukee Brewers,Colorado Rockies,2,5
2026-07-24,Detroit Tigers,Kansas City Royals,2,1
2026-07-24,Pittsburgh Pirates,Chicago Cubs,2,3
2026-07-24,Washington Nationals,Arizona Diamondbacks,2,3
2026-07-24,Philadelphia Phillies,New York Yankees,0,1
2026-07-24,Baltimore Orioles,Atlanta Braves,6,7
2026-07-24,New York Mets,Los Angeles Dodgers,2,4
2026-07-24,Tampa Bay Rays,Cleveland Guardians,11,3
2026-07-24,Miami Marlins,San Diego Padres,2,4
2026-07-24,Boston Red Sox,Toronto Blue Jays,6,4
2026-07-24,Chicago White Sox,Houston Astros,5,9
2026-07-24,Texas Rangers,Seattle Mariners,5,4
2026-07-24,Minnesota Twins,Athletics,0,2
2026-07-24,St. Louis Cardinals,Cincinnati Reds,2,4
2026-07-24,San Francisco Giants,Los Angeles Angels,7,6
2026-07-25,Detroit Tigers,Kansas City Royals,2,3
2026-07-25,Washington Nationals,Arizona Diamondbacks,5,3
2026-07-25,San Francisco Giants,Los Angeles Angels,9,2
2026-07-25,Boston Red Sox,Toronto Blue Jays,0,6
2026-07-25,Miami Marlins,San Diego Padres,2,7
2026-07-25,Philadelphia Phillies,New York Yankees,1,3
2026-07-25,Tampa Bay Rays,Cleveland Guardians,3,0
2026-07-25,Pittsburgh Pirates,Chicago Cubs,0,11
2026-07-25,Baltimore Orioles,Atlanta Braves,3,2
2026-07-25,Minnesota Twins,Athletics,2,0
2026-07-25,Chicago White Sox,Houston Astros,1,4
2026-07-25,Milwaukee Brewers,Colorado Rockies,8,5
2026-07-25,New York Mets,Los Angeles Dodgers,3,4
2026-07-25,St. Louis Cardinals,Cincinnati Reds,7,0
2026-07-25,Texas Rangers,Seattle Mariners,7,1
2026-07-26,Tampa Bay Rays,Cleveland Guardians,1,0
2026-07-26,Washington Nationals,Arizona Diamondbacks,10,7
2026-07-26,Pittsburgh Pirates,Chicago Cubs,8,7
2026-07-26,Boston Red Sox,Toronto Blue Jays,6,1
2026-07-26,Baltimore Orioles,Atlanta Braves,2,3
2026-07-26,Detroit Tigers,Kansas City Royals,4,5
2026-07-26,New York Mets,Los Angeles Dodgers,8,3
2026-07-26,Miami Marlins,San Diego Padres,3,5
2026-07-26,Minnesota Twins,Athletics,11,8
2026-07-26,Chicago White Sox,Houston Astros,12,3
2026-07-26,Milwaukee Brewers,Colorado Rockies,11,2
2026-07-26,St. Louis Cardinals,Cincinnati Reds,3,5
2026-07-26,Texas Rangers,Seattle Mariners,4,6
2026-07-26,San Francisco Giants,Los Angeles Angels,3,4
2026-07-26,Philadelphia Phillies,New York Yankees,11,4
2026-07-27,Texas Rangers,Seattle Mariners,7,3
2026-07-27,Detroit Tigers,Baltimore Orioles,5,8
2026-07-27,Pittsburgh Pirates,Arizona Diamondbacks,3,2
2026-07-27,Miami Marlins,Philadelphia Phillies,8,7
2026-07-27,Washington Nationals,Toronto Blue Jays,2,3
2026-07-27,New York Mets,Atlanta Braves,14,3
2026-07-27,Chicago White Sox,New York Yankees,5,9
2026-07-27,St. Louis Cardinals,Chicago Cubs,3,7
2026-07-27,Los Angeles Angels,Houston Astros,4,6
2026-07-27,Athletics,Boston Red Sox,2,4
2026-07-27,San Francisco Giants,Milwaukee Brewers,3,0
2026-07-28,Cincinnati Reds,Cleveland Guardians,5,6
2026-07-28,Cincinnati Reds,Cleveland Guardians,2,0
2026-07-28,Detroit Tigers,Baltimore Orioles,14,0
2026-07-28,Pittsburgh Pirates,Arizona Diamondbacks,7,8
2026-07-28,Tampa Bay Rays,Texas Rangers,1,4
2026-07-28,Miami Marlins,Philadelphia Phillies,1,0
2026-07-28,Washington Nationals,Toronto Blue Jays,8,6
2026-07-28,Minnesota Twins,Kansas City Royals,3,2
2026-07-28,Chicago White Sox,New York Yankees,2,3
2026-07-28,St. Louis Cardinals,Chicago Cubs,2,10
2026-07-28,Los Angeles Angels,Houston Astros,2,3
2026-07-28,Athletics,Boston Red Sox,4,3
2026-07-28,San Diego Padres,Colorado Rockies,8,7
2026-07-28,San Francisco Giants,Milwaukee Brewers,2,8
2026-07-28,Los Angeles Dodgers,Seattle Mariners,6,7
2026-07-29,Miami Marlins,Philadelphia Phillies,8,6
2026-07-29,Pittsburgh Pirates,Arizona Diamondbacks,0,3
2026-07-29,Washington Nationals,Toronto Blue Jays,2,5
2026-07-29,Detroit Tigers,Baltimore Orioles,9,10
2026-07-29,New York Mets,Atlanta Braves,3,2
2026-07-29,New York Mets,Atlanta Braves,0,1
2026-07-29,San Francisco Giants,Milwaukee Brewers,16,3
2026-07-29,San Diego Padres,Colorado Rockies,3,1
2026-07-29,Tampa Bay Rays,Texas Rangers,3,0
2026-07-29,Cincinnati Reds,Cleveland Guardians,1,6
2026-07-29,Minnesota Twins,Kansas City Royals,0,4
2026-07-29,Chicago White Sox,New York Yankees,6,5
2026-07-29,St. Louis Cardinals,Chicago Cubs,3,2
2026-07-29,Los Angeles Angels,Houston Astros,4,7
2026-07-29,Athletics,Boston Red Sox,2,4
2026-07-29,Los Angeles Dodgers,Seattle Mariners,4,2
2026-07-30,Tampa Bay Rays,Texas Rangers,3,2
2026-07-30,Minnesota Twins,Kansas City Royals,4,3
2026-07-30,Chicago White Sox,New York Yankees,2,1
2026-07-30,St. Louis Cardinals,Chicago Cubs,2,4
2026-07-30,Cincinnati Reds,Pittsburgh Pirates,3,2
2026-07-30,New York Mets,Miami Marlins,4,2
2026-07-30,Atlanta Braves,Washington Nationals,5,4
2026-07-30,Athletics,Boston Red Sox,4,5
2026-07-30,San Diego Padres,San Francisco Giants,1,4
2026-07-30,Los Angeles Dodgers,Seattle Mariners,6,2
2026-07-31,Chicago Cubs,New York Yankees,0,2
2026-07-31,Cincinnati Reds,Pittsburgh Pirates,8,7
2026-07-31,Baltimore Orioles,Philadelphia Phillies,6,4
2026-07-31,Toronto Blue Jays,St. Louis Cardinals,3,1
2026-07-31,Cleveland Guardians,Arizona Diamondbacks,1,4
2026-07-31,Tampa Bay Rays,Chicago White Sox,1,6
2026-07-31,New York Mets,Miami Marlins,2,5
2026-07-31,Atlanta Braves,Washington Nationals,6,2
2026-07-31,Houston Astros,Texas Rangers,11,2
2026-07-31,Colorado Rockies,Kansas City Royals,3,1
2026-07-31,Los Angeles Angels,Milwaukee Brewers,2,6
2026-07-31,Athletics,Detroit Tigers,1,13
2026-07-31,San Diego Padres,San Francisco Giants,7,0
2026-07-31,Los Angeles Dodgers,Boston Red Sox,4,9
2026-07-31,Seattle Mariners,Minnesota Twins,3,5
2026-08-01,Toronto Blue Jays,St. Louis Cardinals,5,1
2026-08-01,Seattle Mariners,Minnesota Twins,4,3
2026-08-01,Tampa Bay Rays,Chicago White Sox,1,0
2026-08-01,New York Mets,Miami Marlins,2,6
2026-08-01,Cincinnati Reds,Pittsburgh Pirates,1,4
2026-08-01,Baltimore Orioles,Philadelphia Phillies,0,5
2026-08-01,Houston Astros,Texas Rangers,5,4
2026-08-01,Cleveland Guardians,Arizona Diamondbacks,8,12
2026-08-01,Atlanta Braves,Washington Nationals,8,3
2026-08-01,Chicago Cubs,New York Yankees,5,2
2026-08-01,Colorado Rockies,Kansas City Royals,12,6
2026-08-01,San Diego Padres,San Francisco Giants,6,5
2026-08-01,Los Angeles Dodgers,Boston Red Sox,2,3
2026-08-01,Los Angeles Angels,Milwaukee Brewers,1,3
2026-08-01,Athletics,Detroit Tigers,6,8
2026-08-02,Baltimore Orioles,Philadelphia Phillies,0,8
2026-08-02,Atlanta Braves,Washington Nationals,4,2
2026-08-02,Toronto Blue Jays,St. Louis Cardinals,1,5
2026-08-02,Cleveland Guardians,Arizona Diamondbacks,5,0
2026-08-02,Cincinnati Reds,Pittsburgh Pirates,10,2
2026-08-02,Tampa Bay Rays,Chicago White Sox,1,9
2026-08-02,New York Mets,Miami Marlins,0,2
2026-08-02,Houston Astros,Texas Rangers,7,3
2026-08-02,Chicago Cubs,New York Yankees,1,2
2026-08-02,Colorado Rockies,Kansas City Royals,8,1
2026-08-02,Los Angeles Angels,Milwaukee Brewers,3,0
2026-08-02,Athletics,Detroit Tigers,0,11
2026-08-02,San Diego Padres,San Francisco Giants,5,4
2026-08-02,Seattle Mariners,Minnesota Twins,7,6
2026-08-02,Los Angeles Dodgers,Boston Red Sox,4,8
2026-08-03,Philadelphia Phillies,Washington Nationals,6,3
2026-08-03,New York Yankees,St. Louis Cardinals,7,13
2026-08-03,Milwaukee Brewers,Pittsburgh Pirates,3,4
2026-08-03,Chicago Cubs,Los Angeles Dodgers,10,5
2026-08-03,Texas Rangers,San Francisco Giants,1,5
2026-08-03,Houston Astros,Toronto Blue Jays,1,3
2026-08-03,Colorado Rockies,Tampa Bay Rays,9,13
2026-08-03,Arizona Diamondbacks,San Diego Padres,5,1
2026-08-04,Baltimore Orioles,Los Angeles Angels,3,1
2026-08-04,Cleveland Guardians,New York Mets,2,6
2026-08-04,Cincinnati Reds,Athletics,5,4
2026-08-04,Philadelphia Phillies,Washington Nationals,5,0
2026-08-04,New York Yankees,St. Louis Cardinals,2,0
2026-08-04,Boston Red Sox,Chicago White Sox,14,2
2026-08-04,Atlanta Braves,Miami Marlins,4,2
2026-08-04,Kansas City Royals,Minnesota Twins,8,2
2026-08-04,Milwaukee Brewers,Pittsburgh Pirates,4,2
2026-08-04,Chicago Cubs,Los Angeles Dodgers,5,1
2026-08-04,Texas Rangers,San Francisco Giants,5,4
2026-08-04,Houston Astros,Toronto Blue Jays,7,2
2026-08-04,Colorado Rockies,Tampa Bay Rays,7,9
2026-08-04,Arizona Diamondbacks,San Diego Padres,4,9
2026-08-04,Seattle Mariners,Detroit Tigers,0,8
2026-08-05,Houston Astros,Toronto Blue Jays,4,5
2026-08-05,Chicago Cubs,Los Angeles Dodgers,7,6
2026-08-05,Texas Rangers,San Francisco Giants,6,0
2026-08-05,Colorado Rockies,Tampa Bay Rays,0,4
2026-08-05,Baltimore Orioles,Los Angeles Angels,5,2
2026-08-05,Cleveland Guardians,New York Mets,5,6
2026-08-05,Cincinnati Reds,Athletics,3,2
2026-08-05,Philadelphia Phillies,Washington Nationals,4,10
2026-08-05,New York Yankees,St. Louis Cardinals,1,3
2026-08-05,Boston Red Sox,Chicago White Sox,4,0
2026-08-05,Atlanta Braves,Miami Marlins,4,1
2026-08-05,Kansas City Royals,Minnesota Twins,2,1
2026-08-05,Milwaukee Brewers,Pittsburgh Pirates,4,2
2026-08-05,Arizona Diamondbacks,San Diego Padres,10,4
2026-08-05,Seattle Mariners,Detroit Tigers,4,2
2026-08-06,Baltimore Orioles,Los Angeles Angels,1,4
2026-08-06,Cincinnati Reds,Athletics,6,5
2026-08-06,Cleveland Guardians,New York Mets,6,13
2026-08-06,Milwaukee Brewers,Pittsburgh Pirates,5,2
2026-08-06,Chicago Cubs,Toronto Blue Jays,3,2
2026-08-06,Seattle Mariners,Detroit Tigers,0,11
2026-08-06,Philadelphia Phillies,Washington Nationals,7,3
2026-08-06,Boston Red Sox,Chicago White Sox,12,11
2026-08-06,Atlanta Braves,Miami Marlins,11,3
2026-08-06,Kansas City Royals,Minnesota Twins,3,4
2026-08-06,Arizona Diamondbacks,San Diego Padres,1,5
2026-08-07,Pittsburgh Pirates,New York Mets,4,6
2026-08-07,Philadelphia Phillies,Toronto Blue Jays,4,5
2026-08-07,Washington Nationals,Cincinnati Reds,5,3
2026-08-07,New York Yankees,Atlanta Braves,3,2
2026-08-07,Boston Red Sox,Athletics,13,1
2026-08-07,Miami Marlins,Los Angeles Angels,3,4
2026-08-07,Chicago White Sox,Cleveland Guardians,2,8
2026-08-07,Milwaukee Brewers,Minnesota Twins,6,8
2026-08-07,Kansas City Royals,Chicago Cubs,4,6
2026-08-07,St. Louis Cardinals,Colorado Rockies,3,2
2026-08-07,Texas Rangers,Baltimore Orioles,2,1
2026-08-07,Arizona Diamondbacks,Los Angeles Dodgers,4,3
2026-08-07,San Diego Padres,Houston Astros,3,6
2026-08-07,Seattle Mariners,Tampa Bay Rays,1,2
2026-08-07,San Francisco Giants,Detroit Tigers,5,2
2026-08-08,New York Yankees,Atlanta Braves,5,4
2026-08-08,Boston Red Sox,Athletics,3,7
2026-08-08,Miami Marlins,Los Angeles Angels,7,0
2026-08-08,Philadelphia Phillies,Toronto Blue Jays,5,7
2026-08-08,Pittsburgh Pirates,New York Mets,9,0
2026-08-08,Washington Nationals,Cincinnati Reds,8,2
2026-08-08,Kansas City Royals,Chicago Cubs,6,3
2026-08-08,Milwaukee Brewers,Minnesota Twins,4,3
2026-08-08,San Diego Padres,Houston Astros,3,2
2026-08-08,San Francisco Giants,Detroit Tigers,0,8
2026-08-08,St. Louis Cardinals,Colorado Rockies,6,8
2026-08-08,Texas Rangers,Baltimore Orioles,5,1
2026-08-08,Chicago White Sox,Cleveland Guardians,6,3
2026-08-08,Arizona Diamondbacks,Los Angeles Dodgers,1,2
2026-08-08,Seattle Mariners,Tampa Bay Rays,2,3
2026-08-09,Washington Nationals,Cincinnati Reds,7,1
2026-08-09,Boston Red Sox,Athletics,3,4
2026-08-09,Pittsburgh Pirates,New York Mets,1,11
2026-08-09,Philadelphia Phillies,Toronto Blue Jays,7,6
2026-08-09,New York Yankees,Atlanta Braves,1,2
2026-08-09,Miami Marlins,Los Angeles Angels,12,3
2026-08-09,Kansas City Royals,Chicago Cubs,2,10
2026-08-09,Chicago White Sox,Cleveland Guardians,5,3
2026-08-09,Milwaukee Brewers,Minnesota Twins,4,3
2026-08-09,St. Louis Cardinals,Colorado Rockies,7,4
2026-08-09,Texas Rangers,Baltimore Orioles,5,10
2026-08-09,San Francisco Giants,Detroit Tigers,1,3
2026-08-09,Arizona Diamondbacks,Los Angeles Dodgers,4,2
2026-08-09,Seattle Mariners,Tampa Bay Rays,1,4
2026-08-09,San Diego Padres,Houston Astros,7,2
2026-08-10,Toronto Blue Jays,Boston Red Sox,2,1
2026-08-10,Atlanta Braves,New York Mets,5,8
2026-08-10,Minnesota Twins,Baltimore Orioles,9,5
2026-08-10,St. Louis Cardinals,Philadelphia Phillies,5,6
2026-08-10,Los Angeles Angels,Texas Rangers,1,4
2026-08-10,Arizona Diamondbacks,Colorado Rockies,9,0
2026-08-10,Athletics,Tampa Bay Rays,6,10
2026-08-10,San Diego Padres,Milwaukee Brewers,3,2
2026-08-10,San Francisco Giants,Houston Astros,3,6
2026-08-10,Los Angeles Dodgers,Kansas City Royals,6,5
2026-08-11,Detroit Tigers,Cleveland Guardians,6,4
2026-08-11,Miami Marlins,Pittsburgh Pirates,2,0
2026-08-11,Washington Nationals,Chicago Cubs,6,8
2026-08-11,New York Yankees,Seattle Mariners,4,1
2026-08-11,Toronto Blue Jays,Boston Red Sox,5,3
2026-08-11,Atlanta Braves,New York Mets,4,0
2026-08-11,Minnesota Twins,Baltimore Orioles,2,5
2026-08-11,Chicago White Sox,Cincinnati Reds,4,5
2026-08-11,St. Louis Cardinals,Philadelphia Phillies,2,0
2026-08-11,Los Angeles Angels,Texas Rangers,3,2
2026-08-11,Arizona Diamondbacks,Colorado Rockies,2,3
2026-08-11,Athletics,Tampa Bay Rays,4,12
2026-08-11,San Diego Padres,Milwaukee Brewers,11,2
2026-08-11,San Francisco Giants,Houston Astros,4,1
2026-08-11,Los Angeles Dodgers,Kansas City Royals,5,4
2026-08-12,Minnesota Twins,Baltimore Orioles,7,5
2026-08-12,St. Louis Cardinals,Philadelphia Phillies,7,1
2026-08-12,Athletics,Tampa Bay Rays,4,8
2026-08-12,Arizona Diamondbacks,Colorado Rockies,4,6
2026-08-12,San Francisco Giants,Houston Astros,1,2
2026-08-12,San Diego Padres,Milwaukee Brewers,4,3
2026-08-12,Detroit Tigers,Cleveland Guardians,4,6
2026-08-12,Miami Marlins,Pittsburgh Pirates,8,2
2026-08-12,Washington Nationals,Chicago Cubs,6,12
2026-08-12,New York Yankees,Seattle Mariners,10,5
2026-08-12,Toronto Blue Jays,Boston Red Sox,6,4
2026-08-12,Atlanta Braves,New York Mets,6,3
2026-08-12,Chicago White Sox,Cincinnati Reds,5,0
2026-08-12,Los Angeles Dodgers,Kansas City Royals,4,2
2026-08-12,Los Angeles Angels,Texas Rangers,5,2
2026-08-13,Detroit Tigers,Cleveland Guardians,3,0
2026-08-13,Chicago White Sox,Cincinnati Reds,8,9
2026-08-13,Miami Marlins,Pittsburgh Pirates,1,13
2026-08-13,New York Yankees,Seattle Mariners,0,1
2026-08-13,Toronto Blue Jays,Boston Red Sox,0,7
2026-08-13,Washington Nationals,Chicago Cubs,7,0
2026-08-13,Minnesota Twins,Philadelphia Phillies,1,7
2026-08-13,Los Angeles Angels,Texas Rangers,7,0
2026-08-13,Los Angeles Dodgers,Milwaukee Brewers,4,5
2026-08-14,Chicago Cubs,St. Louis Cardinals,3,0
2026-08-14,Cincinnati Reds,Miami Marlins,1,0
2026-08-14,Pittsburgh Pirates,Boston Red Sox,8,4
2026-08-14,Detroit Tigers,Chicago White Sox,5,9
2026-08-14,New York Mets,Washington Nationals,4,1
2026-08-14,Cleveland Guardians,San Diego Padres,5,7
2026-08-14,Tampa Bay Rays,Baltimore Orioles,5,6
2026-08-14,Atlanta Braves,Arizona Diamondbacks,0,2
2026-08-14,Toronto Blue Jays,New York Yankees,3,1
2026-08-14,Houston Astros,Seattle Mariners,10,7
2026-08-14,Los Angeles Angels,Kansas City Royals,6,7
2026-08-14,Athletics,Texas Rangers,8,3
2026-08-14,Los Angeles Dodgers,Milwaukee Brewers,3,1
2026-08-14,San Francisco Giants,Colorado Rockies,2,5
2026-08-15,Detroit Tigers,Chicago White Sox,3,4
2026-08-15,Chicago Cubs,St. Louis Cardinals,4,8
2026-08-15,Toronto Blue Jays,New York Yankees,4,1
2026-08-15,San Francisco Giants,Colorado Rockies,7,1
2026-08-15,New York Mets,Washington Nationals,5,4
2026-08-15,Tampa Bay Rays,Baltimore Orioles,3,4
2026-08-15,Cincinnati Reds,Miami Marlins,4,8
2026-08-15,Cleveland Guardians,San Diego Padres,6,1
2026-08-15,Houston Astros,Seattle Mariners,5,10
2026-08-15,Minnesota Twins,Philadelphia Phillies,1,9
2026-08-15,Pittsburgh Pirates,Boston Red Sox,0,4
2026-08-15,Atlanta Braves,Arizona Diamondbacks,3,10
2026-08-15,Los Angeles Dodgers,Milwaukee Brewers,1,4
2026-08-15,Los Angeles Angels,Kansas City Royals,1,0
2026-08-15,Athletics,Texas Rangers,3,5
2026-08-16,Tampa Bay Rays,Baltimore Orioles,2,10
2026-08-16,Pittsburgh Pirates,Boston Red Sox,8,3
2026-08-16,Atlanta Braves,Arizona Diamondbacks,5,3
2026-08-16,Toronto Blue Jays,New York Yankees,3,4
2026-08-16,New York Mets,Washington Nationals,4,3
2026-08-16,Cleveland Guardians,San Diego Padres,0,5
2026-08-16,Detroit Tigers,Chicago White Sox,5,7
2026-08-16,Cincinnati Reds,Miami Marlins,1,7
2026-08-16,Minnesota Twins,Philadelphia Phillies,5,7
2026-08-16,Chicago Cubs,St. Louis Cardinals,4,11
2026-08-16,San Francisco Giants,Colorado Rockies,7,13
2026-08-16,Athletics,Texas Rangers,5,2
2026-08-16,Los Angeles Angels,Kansas City Royals,0,3
2026-08-16,Los Angeles Dodgers,Milwaukee Brewers,2,6
2026-08-16,Houston Astros,Seattle Mariners,2,3
2026-08-17,Cincinnati Reds,St. Louis Cardinals,1,2
2026-08-17,Cincinnati Reds,St. Louis Cardinals,6,5
2026-08-17,Tampa Bay Rays,Baltimore Orioles,7,6
2026-08-17,Philadelphia Phillies,Miami Marlins,6,5
2026-08-17,Pittsburgh Pirates,Detroit Tigers,5,8
2026-08-17,Boston Red Sox,Arizona Diamondbacks,11,1
2026-08-17,New York Mets,San Diego Padres,2,1
2026-08-17,Kansas City Royals,Athletics,9,5
2026-08-17,Minnesota Twins,Atlanta Braves,4,2
2026-08-17,Chicago Cubs,Chicago White Sox,7,5
2026-08-17,Colorado Rockies,Los Angeles Dodgers,5,11
2026-08-18,Baltimore Orioles,New York Yankees,1,3
2026-08-18,Pittsburgh Pirates,Detroit Tigers,4,1
2026-08-18,Cleveland Guardians,San Francisco Giants,8,1
2026-08-18,Cincinnati Reds,St. Louis Cardinals,0,3
2026-08-18,Tampa Bay Rays,Toronto Blue Jays,5,10
2026-08-18,Philadelphia Phillies,Miami Marlins,6,4
2026-08-18,Boston Red Sox,Arizona Diamondbacks,9,4
2026-08-18,New York Mets,San Diego Padres,2,5
2026-08-18,Kansas City Royals,Athletics,4,3
2026-08-18,Minnesota Twins,Atlanta Braves,4,1
